question,condition,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean
Die Erkenntnis über seine Eitel- und Gleichgültigkeit kam aber zu spät.,K 5.3,participant_153,2.0,November,2.65625,-0.65625
Das ist seine Art von Wohltätig- und Öffentlichkeit.,K 5'.4,participant_153,1.0,November,2.65625,-1.65625
Der Schraubenzieher ist dünn- und handlich.,L 2.5,participant_153,4.0,November,2.65625,1.34375
Die Passkontrolle am Flughafen ist polizei- und üblich.,L 2'.6,participant_153,1.0,November,2.65625,-1.65625
weil er nied- und behilflich ist.,L 5.3,participant_153,2.0,November,2.65625,-0.65625
Das war augenblick- und schließlich das Ende.,L 5'.4,participant_153,2.0,November,2.65625,-0.65625
Die Begeben- und Zuständigkeiten in dem Fall sind noch nicht geklärt.,Mis 3.7,participant_153,3.0,November,2.65625,0.34375
Die Lehrerin ist voller kindischer Fröhlich- und Verliebtheit.,Mis 3'.8,participant_153,1.0,November,2.65625,-1.65625
Sie strahlt Selbstsicher- und Glaubwürdigkeit aus.,Mis 6.1,participant_153,3.0,November,2.65625,0.34375
Für Kinder sind Unabhängig- und Geborgenheit wichtig.,Mis 6'.2,participant_153,4.0,November,2.65625,1.34375
Die Durchsuchung Mitten in der Nacht war gründ- und amtlich.,Mix 3.7,participant_153,2.0,November,2.65625,-0.65625
Für die Gesundheit ist Ruhe wichtig vor allem abend- und nächtlich.,Mix 3'.8,participant_153,3.0,November,2.65625,0.34375
Nachhaltig zu leben ist natür- und verantwortlich.,Mix 6.1,participant_153,4.0,November,2.65625,1.34375
Mutproben sind schreck- und gefährlich.,Mix 6'.2,participant_153,2.0,November,2.65625,-0.65625
Der Pfarrer hat sie kürz- und irrtümlich kontaktiert.,U 1.3,participant_153,2.0,November,2.65625,-0.65625
Sie ist eher so der ängst- und häusliche Typ.,U 1'.4,participant_153,3.0,November,2.65625,0.34375
Es schmeckt köst- und vorzüglich.,U 4.1,participant_153,2.0,November,2.65625,-0.65625
Sie fördert und fordert ihn zärt- und nachdrücklich.,U 4'.2,participant_153,2.0,November,2.65625,-0.65625
Nudeln sind der neue Reis.,Deutsch_test_2,participant_153,2.0,November,2.65625,-0.65625
Reis ist die neuen Nudeln.,Deutsch_test_3,participant_153,1.0,November,2.65625,-1.65625
Die Katze wurde unter gestreichelt und gekrault.,F,participant_154,1.0,Dezember,2.8125,-1.8125
Der Polizist hat den komplizierten Fall endlich gelöst.,F,participant_154,7.0,Dezember,2.8125,4.1875
"Er weiß, der Mann hat das neue und teure Handy geklaut.",F,participant_154,5.0,Dezember,2.8125,2.1875
"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",F,participant_154,5.0,Dezember,2.8125,2.1875
"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",F,participant_154,3.0,Dezember,2.8125,0.1875
Da gelacht rüber hat der Moderator natürlich nicht.,F,participant_154,1.0,Dezember,2.8125,-1.8125
Ihr Auftreten strahlt Gewiss- und Sicherheit aus.,H 1.2,participant_154,2.0,Dezember,2.8125,-0.8125
Der Diamant ist von seltener Rein- und Schönheit.,H 1'.3,participant_154,6.0,Dezember,2.8125,3.1875
Eine Ausbildung in Frankreich steht für Gewandt- und Kultiviertheit.,H 4.8,participant_154,5.0,Dezember,2.8125,2.1875
Sie strahlen Erhaben- und Vergangenheit aus.,H 4'.1,participant_154,2.0,Dezember,2.8125,-0.8125
Sie legt viel wert auf Höflich- und Pünktlichkeit.,K 2.4,participant_154,2.0,Dezember,2.8125,-0.8125
Die Wichtig- und Richtigkeit der Erkenntnisse kann nicht oft genug betont werden.,K 2'.5,participant_154,6.0,Dezember,2.8125,3.1875
Jede Zeit kommt mit einer eigenen Idee von Männlich- und Weiblichkeit.,K 5.2,participant_154,6.0,Dezember,2.8125,3.1875
Die Erkenntnis über seine Gleichgültig- und Eitelkeit kam aber zu spät.,K 5'.3,participant_154,2.0,Dezember,2.8125,-0.8125
Ihre Beziehung ist immer noch leidenschaft- und glücklich.,L 2.4,participant_154,2.0,Dezember,2.8125,-0.8125
Der Schraubenzieher ist hand- und dünnlich.,L 2'.5,participant_154,2.0,Dezember,2.8125,-0.8125
Seine Antwort war ehr- und erstaunlich.,L 5.2,participant_154,2.0,Dezember,2.8125,-0.8125
weil er behilf- und niedlich ist.,L 5'.3,participant_154,2.0,Dezember,2.8125,-0.8125
Die gute Zusammenarbeit basiert auf Vertraut- und Einigkeit.,Mis 3.6,participant_154,2.0,Dezember,2.8125,-0.8125
Die Zuständig- und Begebenheiten in dem Fall sind noch nicht geklärt.,Mis 3'.7,participant_154,2.0,Dezember,2.8125,-0.8125
Vor lauter Beschränkt- und Bitterkeit hat der Nachbar keinen Kontakt zu den anderen.,Mis 6.4,participant_154,1.0,Dezember,2.8125,-1.8125
Sie strahlt Glaubwürdig- und Selbstsicherheit aus.,Mis 6'.1,participant_154,1.0,Dezember,2.8125,-1.8125
Sie treffen sich täg- und heimlich.,Mix 3.6,participant_154,2.0,Dezember,2.8125,-0.8125
Die Durchsuchung Mitten in der Nacht war amt- und gründlich.,Mix 3'.7,participant_154,2.0,Dezember,2.8125,-0.8125
Der Auftritt war lächer- und peinlich.,Mix 6.4,participant_154,2.0,Dezember,2.8125,-0.8125
Nachhaltig zu leben ist verantwort- und natürlich.,Mix 6'.1,participant_154,2.0,Dezember,2.8125,-0.8125
wenn die jähr- und tödliche Malariasaison wieder vor der Tür steht.,U 1.2,participant_154,2.0,Dezember,2.8125,-0.8125
Der Pfarrer hat sie irrtüm- und kürzlich kontaktiert.,U 1'.3,participant_154,2.0,Dezember,2.8125,-0.8125
Seine Verteidigung war widersprüch- und jämmerlich.,U 4.8,participant_154,2.0,Dezember,2.8125,-0.8125
Es schmeckt vorzüg- und köstlich.,U 4'.1,participant_154,2.0,Dezember,2.8125,-0.8125
Nudeln sind der neue Reis.,Deutsch_test_2,participant_154,6.0,Dezember,2.8125,3.1875
Reis ist die neuen Nudeln.,Deutsch_test_3,participant_154,1.0,Dezember,2.8125,-1.8125
Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,F,participant_155,7.0,Februar,3.21875,3.78125
"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",F,participant_155,6.0,Februar,3.21875,2.78125
Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,F,participant_155,6.0,Februar,3.21875,2.78125
Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,F,participant_155,2.0,Februar,3.21875,-1.21875
Die Suppe wurde gegen versalzen.,F,participant_155,1.0,Februar,3.21875,-2.21875
Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,F,participant_155,7.0,Februar,3.21875,3.78125
Das ist die Verrückt- und Besonderheit ihrer Herangehensweise.,H 1.5,participant_155,5.0,Februar,3.21875,1.78125
Die Klar- und Einfachheit der Lösung erstaunte alle.,H 1'.1,participant_155,2.0,Februar,3.21875,-1.21875
Eigenschaften wie Lüstern- und Verderbtheit sind absolut unpassend.,H 4.6,participant_155,7.0,Februar,3.21875,3.78125
Der Richter vermittelt mit Rechtschaffen- und Besonnenheit.,H 4'.7,participant_155,6.0,Februar,3.21875,2.78125
Fachleute waren sich uneinig über die Möglich- und Wahrscheinlichkeit eines Wahlsieges.,K 2.2,participant_155,1.0,Februar,3.21875,-2.21875
Den Redakteur würde ein Mangel an Aufrichtig- und Aufmerksamkeit am meisten stören.,K 2'.3,participant_155,6.0,Februar,3.21875,2.78125
Für eine Sekunde war der Zauber von Unsterblich- und Unendlichkeit zu spüren.,K 5.8,participant_155,6.0,Februar,3.21875,2.78125
Der Autounfall ist auf Unzurechnungsfähig- und Fahrlässigkeit zurückzuführen.,K 5'.1,participant_155,5.0,Februar,3.21875,1.78125
Die Landschaft dort ist fried- und herrlich.,L 2.2,participant_155,1.0,Februar,3.21875,-2.21875
Das Lachen ist herz- und kindlich.,L 2'.3,participant_155,1.0,Februar,3.21875,-2.21875
Selbst für erfahrene Rettungskräfte war der Anblick entsetz- und sonderlich.,L 5.8,participant_155,1.0,Februar,3.21875,-2.21875
Die Neuigkeiten sind für sie gleichzeitig bedroh- und erfreulich.,L 5'.1,participant_155,2.0,Februar,3.21875,-1.21875
Der Papst erfreut sich großer Berühmt- und Herrlichkeit.,Mis 3.4,participant_155,1.0,Februar,3.21875,-2.21875
Die Welthungerhilfe betont die Notwendig- und Knappheit von Lebensmitteln.,Mis 3'.5,participant_155,1.0,Februar,3.21875,-2.21875
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,Mis 6.2,participant_155,4.0,Februar,3.21875,0.78125
Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Mis 6'.3,participant_155,3.0,Februar,3.21875,-0.21875
Oft ist mit dem männ- und menschlichen Körper ein und das Selbe gemeint.,Mix 3.4,participant_155,1.0,Februar,3.21875,-2.21875
Im Kindergarten wird alles schwester- und brüderlich geteilt.,Mix 3'.5,participant_155,6.0,Februar,3.21875,2.78125
Mutproben sind gefähr- und schrecklich.,Mix 6.2,participant_155,1.0,Februar,3.21875,-2.21875
Sie hat aber wirk- und tatsächlich mehr verlangt.,Mix 6'.3,participant_155,1.0,Februar,3.21875,-2.21875
Sie ist eher so der häus- und ängstliche Typ.,U 1.4,participant_155,2.0,Februar,3.21875,-1.21875
Die Lieder sind fröh- und tröstlich.,U 1'.1,participant_155,1.0,Februar,3.21875,-2.21875
Die Bank will buchstäb- und zusätzlich hundert tausend Euro.,U 4.6,participant_155,1.0,Februar,3.21875,-2.21875
Eine Zeitung ist ein auf die Gegenwart alltäg- und bezügliches Medium.,U 4'.7,participant_155,2.0,Februar,3.21875,-1.21875
Nudeln sind der neue Reis.,Deutsch_test_2,participant_155,6.0,Februar,3.21875,2.78125
Reis ist die neuen Nudeln.,Deutsch_test_3,participant_155,1.0,Februar,3.21875,-2.21875
Ich habe der Prinzessin sich selbst auf den Gemälden präsentiert.,F,participant_156,1.0,September,2.03125,-1.03125
"Sie schreibt gerne Briefe, obwohl sie hat jetzt einen Computer.",F,participant_156,1.0,September,2.03125,-1.03125
Da entschieden gegen hat der Politiker sicherlich nicht.,F,participant_156,1.0,September,2.03125,-1.03125
Das Dach wurde für gereinigt.,F,participant_156,1.0,September,2.03125,-1.03125
Die Autorin hat dem frechen und nervigen Journalisten kurzfristig abgesagt.,F,participant_156,7.0,September,2.03125,4.96875
"Sie denkt, der Koch hat die Suppe versalzen.",F,participant_156,6.0,September,2.03125,3.96875
Das ist die Verrückt- und Besonderheit ihrer Herangehensweise.,H 1.5,participant_156,2.0,September,2.03125,-0.03125
Die Nett- und Echtheit seiner Reaktion hat allen gefallen.,H 1'.6,participant_156,2.0,September,2.03125,-0.03125
Die Tat wurde mit Trunken- und Verlogenheit begangen.,H 4.3,participant_156,1.0,September,2.03125,-1.03125
Die Allgemein- und Gesamtheit der Regeln spricht dafür.,H 4'.4,participant_156,2.0,September,2.03125,-0.03125
Die Zeit danach war von Einsam- und Traurigkeit geprägt.,K 2.7,participant_156,3.0,September,2.03125,0.96875
Die Freundlich- und Ehrlichkeit ihrer Worte war rührend.,K 2'.8,participant_156,2.0,September,2.03125,-0.03125
Der Autounfall ist auf Fahrlässig- und Unzurechnungsfähigkeit zurückzuführen.,K 5.1,participant_156,1.0,September,2.03125,-1.03125
Jede Zeit kommt mit einer eigenen Idee von Weiblich- und Männlichkeit.,K 5'.2,participant_156,2.0,September,2.03125,-0.03125
Der Chef war beruf- und dienstlich in Singapur.,L 2.7,participant_156,1.0,September,2.03125,-1.03125
Das war sicher- und absichtlich der Nachbar.,L 2'.8,participant_156,1.0,September,2.03125,-1.03125
Die Neuigkeiten sind für sie gleichzeitig erfreu- und bedrohlich.,L 5.1,participant_156,1.0,September,2.03125,-1.03125
Seine Antwort war erstaun- und ehrlich.,L 5'.2,participant_156,1.0,September,2.03125,-1.03125
Die Geisterbahn ist voller Dunkel- und Grausamkeit.,Mis 3.1,participant_156,1.0,September,2.03125,-1.03125
Dafür sind Großzügig- und Verbundenheit entscheidend.,Mis 3'.2,participant_156,3.0,September,2.03125,0.96875
Die Autorin wirkte sehr sympathisch durch ihre Bescheiden- und Liebenswürdigkeit.,Mis 6.3,participant_156,1.0,September,2.03125,-1.03125
Vor lauter Bitter- und Beschränktheit hat der Nachbar keinen Kontakt zu den anderen.,Mis 6'.4,participant_156,1.0,September,2.03125,-1.03125
Er hat höf- und freundlich abgesagt.,Mix 3.1,participant_156,2.0,September,2.03125,-0.03125
Die Bezahlung vieler Berufe ist leid- und kümmerlich.,Mix 3'.2,participant_156,2.0,September,2.03125,-0.03125
Sie hat aber tatsäch- und wirklich mehr verlangt.,Mix 6.3,participant_156,1.0,September,2.03125,-1.03125
Der Auftritt war pein- und lächerlich.,Mix 6'.4,participant_156,1.0,September,2.03125,-1.03125
Die beiden behandeln den Welpen mütter- und väterlich.,U 1.5,participant_156,6.0,September,2.03125,3.96875
Besonders Mikroplastik ist schäd- und künstlich.,U 1'.6,participant_156,2.0,September,2.03125,-0.03125
Schottergärten sind gräss- und hässlich.,U 4.3,participant_156,2.0,September,2.03125,-0.03125
Der Tiger hat den Pfleger plötz- und vorsätzlich angegriffen.,U 4'.4,participant_156,2.0,September,2.03125,-0.03125
Nudeln sind der neue Reis.,Deutsch_test_2,participant_156,4.0,September,2.03125,1.96875
Reis ist die neuen Nudeln.,Deutsch_test_3,participant_156,1.0,September,2.03125,-1.03125
Auf allen Konzerten spielt die Band fehlerfrei.,F,participant_157,7.0,Juli,2.0,5.0
Wo hat die Feuerwehr welches Haus gelöscht?,F,participant_157,7.0,Juli,2.0,5.0
Du hast der Frau sich selbst als Beraterin vorgeschlagen.,F,participant_157,1.0,Juli,2.0,-1.0
Der Lehrer hat den Schülern es nachgetragen.,F,participant_157,3.0,Juli,2.0,1.0
"Die Firma sagt er, dass die Bestellung vergessen oder verloren hat.",F,participant_157,7.0,Juli,2.0,5.0
Die Gruppe wurde hinter beschuldigt.,F,participant_157,1.0,Juli,2.0,-1.0
Allen war die Dumm- und Feigheit ihrer Entscheidung klar.,H 1.7,participant_157,1.0,Juli,2.0,-1.0
Viele streben innere Zufrieden- und Gelassenheit an.,H 1'.8,participant_157,1.0,Juli,2.0,-1.0
Sie strahlen Vergangen- und Erhabenheit aus.,H 4.1,participant_157,3.0,Juli,2.0,1.0
Das Hotel bietet Abgeschieden- und Gelegenheit zum Entspannen.,H 4'.2,participant_157,1.0,Juli,2.0,-1.0
Das Hotel erfüllte ihre Erwartungen und überzeugte vor allem durch Sauber- und Gemütlichkeit.,K 2.1,participant_157,2.0,Juli,2.0,0.0
Fachleute waren sich uneinig über die Wahrscheinlich- und Möglichkeit eines Wahlsieges.,K 2'.2,participant_157,1.0,Juli,2.0,-1.0
Die Erkenntnis über seine Eitel- und Gleichgültigkeit kam aber zu spät.,K 5.3,participant_157,5.0,Juli,2.0,3.0
Das ist seine Art von Wohltätig- und Öffentlichkeit.,K 5'.4,participant_157,1.0,Juli,2.0,-1.0
Die Probleme sind vor allem zeit- und rechtlicher Natur.,L 2.1,participant_157,1.0,Juli,2.0,-1.0
Die Landschaft dort ist herr- und friedlich.,L 2'.2,participant_157,1.0,Juli,2.0,-1.0
weil er nied- und behilflich ist.,L 5.3,participant_157,1.0,Juli,2.0,-1.0
Das war augenblick- und schließlich das Ende.,L 5'.4,participant_157,1.0,Juli,2.0,-1.0
Das Verhalten ist an Gemein- und Hässlichkeit nicht zu übertreffen.,Mis 3.3,participant_157,1.0,Juli,2.0,-1.0
Der Papst erfreut sich großer Herrlich- und Berühmtheit.,Mis 3'.4,participant_157,1.0,Juli,2.0,-1.0
Sie schwören einander Kühn- und Brüderlichkeit.,Mis 6.5,participant_157,3.0,Juli,2.0,1.0
Die Oma hat viel Zärtlich- und Weisheit für ihre Enkel.,Mis 6'.6,participant_157,1.0,Juli,2.0,-1.0
Bischöfe bestimmten die gött- und weltliche Ordnung.,Mix 3.3,participant_157,1.0,Juli,2.0,-1.0
Oft ist mit dem mensch- und männlichen Körper ein und das Selbe gemeint.,Mix 3'.4,participant_157,2.0,Juli,2.0,0.0
Ihre Worte waren ähn- und deutlich.,Mix 6.5,participant_157,1.0,Juli,2.0,-1.0
Die Arbeitsleistung ist ordent- und gewöhnlich.,Mix 6'.6,participant_157,1.0,Juli,2.0,-1.0
In der Gegend ist es länd- und eigentümlich.,U 1.7,participant_157,1.0,Juli,2.0,-1.0
In diesem Zustand ist die Deutsche Bahn leider weder nütz- noch pünktlich.,U 1'.8,participant_157,1.0,Juli,2.0,-1.0
Es schmeckt köst- und vorzüglich.,U 4.1,participant_157,2.0,Juli,2.0,0.0
Sie fördert und fordert ihn zärt- und nachdrücklich.,U 4'.2,participant_157,2.0,Juli,2.0,0.0
Nudeln sind der neue Reis.,Deutsch_test_2,participant_157,1.0,Juli,2.0,-1.0
Reis ist die neuen Nudeln.,Deutsch_test_3,participant_157,1.0,Juli,2.0,-1.0
"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",F,participant_158,2.0,Oktober,1.90625,0.09375
Der Junge wurde vor benotet und bewertet.,F,participant_158,1.0,Oktober,1.90625,-0.90625
Am Strand liegen viele Urlauber in der Sonne.,F,participant_158,4.0,Oktober,1.90625,2.09375
Am Strand liegen viele Urlauber in der Sonne.,F,participant_158,4.0,Oktober,1.90625,2.09375
Wie hat die Polizei welchen Fall gelöst?,F,participant_158,4.0,Oktober,1.90625,2.09375
"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",F,participant_158,2.0,Oktober,1.90625,0.09375
Der Anwalt setzt sich für die Gleich- und Freiheit aller Menschen ein.,H 1.4,participant_158,2.0,Oktober,1.90625,0.09375
Das ist die Besonder- und Verrücktheit ihrer Herangehensweise.,H 1'.5,participant_158,1.0,Oktober,1.90625,-0.90625
Das Hotel bietet Gelegen- und Abgeschiedenheit zum Entspannen.,H 4.2,participant_158,2.0,Oktober,1.90625,0.09375
Die Tat wurde mit Verlogen- und Trunkenheit begangen.,H 4'.3,participant_158,3.0,Oktober,1.90625,1.09375
Er ist immer wieder in finanzielle Schwierig- und Abhängigkeiten geraten.,K 2.6,participant_158,2.0,Oktober,1.90625,0.09375
Die Zeit danach war von Traurig- und Einsamkeit geprägt.,K 2'.7,participant_158,2.0,Oktober,1.90625,0.09375
Das ist seine Art von Öffentlich- und Wohltätigkeit.,K 5.4,participant_158,2.0,Oktober,1.90625,0.09375
Der Autounfall ist auf Unzurechnungsfähig- und Fahrlässigkeit zurückzuführen.,K 5'.1,participant_158,3.0,Oktober,1.90625,1.09375
Die Passkontrolle am Flughafen ist üb- und polizeilich.,L 2.6,participant_158,1.0,Oktober,1.90625,-0.90625
Der Chef war dienst- und beruflich in Singapur.,L 2'.7,participant_158,2.0,Oktober,1.90625,0.09375
Das war schließ- und augenblicklich das Ende.,L 5.4,participant_158,1.0,Oktober,1.90625,-0.90625
Die Neuigkeiten sind für sie gleichzeitig bedroh- und erfreulich.,L 5'.1,participant_158,2.0,Oktober,1.90625,0.09375
Sie ist voller kindischer Verliebt- und Fröhlichkeit.,Mis 3.8,participant_158,1.0,Oktober,1.90625,-0.90625
Die Geisterbahn ist voller Grausam- und Dunkelheit.,Mis 3'.1,participant_158,1.0,Oktober,1.90625,-0.90625
Für Kinder sind Geborgen- und Unabhängigkeit wichtig.,Mis 6.2,participant_158,1.0,Oktober,1.90625,-0.90625
Die Autorin wirkte sehr sympathisch durch ihre Liebenswürdig- und Bescheidenheit.,Mis 6'.3,participant_158,1.0,Oktober,1.90625,-0.90625
Für die Gesundheit ist Ruhe wichtig vor allem nächt- und abendlich.,Mix 3.8,participant_158,2.0,Oktober,1.90625,0.09375
Er hat freund- und höflich abgesagt.,Mix 3'.1,participant_158,2.0,Oktober,1.90625,0.09375
Mutproben sind gefähr- und schrecklich.,Mix 6.2,participant_158,1.0,Oktober,1.90625,-0.90625
Sie hat aber wirk- und tatsächlich mehr verlangt.,Mix 6'.3,participant_158,1.0,Oktober,1.90625,-0.90625
Sie ist eher so der häus- und ängstliche Typ.,U 1.4,participant_158,2.0,Oktober,1.90625,0.09375
Die beiden behandeln den Welpen väter- und mütterlich.,U 1'.5,participant_158,4.0,Oktober,1.90625,2.09375
Sie fördert und fordert ihn nachdrück- und zärtlich.,U 4.2,participant_158,1.0,Oktober,1.90625,-0.90625
Schottergärten sind häss- und grässlich.,U 4'.3,participant_158,2.0,Oktober,1.90625,0.09375
Nudeln sind der neue Reis.,Deutsch_test_2,participant_158,1.0,Oktober,1.90625,-0.90625
Reis ist die neuen Nudeln.,Deutsch_test_3,participant_158,1.0,Oktober,1.90625,-0.90625
Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,F,participant_159,1.0,Mai,2.0,-1.0
Der alte und geschützte Wald wurde vor gerodet.,F,participant_159,1.0,Mai,2.0,-1.0
Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,F,participant_159,7.0,Mai,2.0,5.0
Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,F,participant_159,6.0,Mai,2.0,4.0
Ich habe dem Kunden sich selbst im Spiegel präsentiert.,F,participant_159,6.0,Mai,2.0,4.0
